ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-07,8178.584494292789,6888.156607098359,8291.341893759234,8178.584494292789,8178.584494292789,-545.9201537952995,-545.9201537952995,-545.9201537952995,233.4713864376544,233.4713864376544,233.4713864376544,-779.3915402329541,-779.3915402329541,-779.3915402329541,0.0,0.0,0.0,7632.664340497489
2023-06-08,8186.154959115568,6914.263035635472,8287.120138312448,8186.154959115568,8186.154959115568,-576.4693185483766,-576.4693185483766,-576.4693185483766,218.7675154241938,218.7675154241938,218.7675154241938,-795.2368339725704,-795.2368339725704,-795.2368339725704,0.0,0.0,0.0,7609.6856405671915
2023-06-11,8208.866353583904,6780.939935442352,8175.518387657602,8208.866353583904,8208.866353583904,-720.3433220071652,-720.3433220071652,-720.3433220071652,108.83944472795866,108.83944472795866,108.83944472795866,-829.1827667351239,-829.1827667351239,-829.1827667351239,0.0,0.0,0.0,7488.5230315767385
2023-06-12,8216.436818406684,6824.460376178497,8235.65814470132,8216.436818406684,8216.436818406684,-700.8700397118844,-700.8700397118844,-700.8700397118844,135.66463114401597,135.66463114401597,135.66463114401597,-836.5346708559005,-836.5346708559005,-836.5346708559005,0.0,0.0,0.0,7515.5667786948
2023-06-13,8224.007283229463,6859.393509158342,8248.737896572506,8224.007283229463,8224.007283229463,-641.2255478822808,-641.2255478822808,-641.2255478822808,201.03915772018647,201.03915772018647,201.03915772018647,-842.2647056024672,-842.2647056024672,-842.2647056024672,0.0,0.0,0.0,7582.781735347182
2023-06-14,8231.577748052241,6850.077774343021,8253.724313154316,8231.577748052241,8231.577748052241,-613.1499147174744,-613.1499147174744,-613.1499147174744,233.47138643831752,233.47138643831752,233.47138643831752,-846.6213011557919,-846.6213011557919,-846.6213011557919,0.0,0.0,0.0,7618.427833334767
2023-06-15,8239.148212875021,6869.530723405475,8266.943697978351,8239.148212875021,8239.148212875021,-631.0974063063356,-631.0974063063356,-631.0974063063356,218.7675154253039,218.7675154253039,218.7675154253039,-849.8649217316396,-849.8649217316396,-849.8649217316396,0.0,0.0,0.0,7608.050806568685
2023-06-19,8269.430072166137,6844.647607391325,8198.635164542113,8269.430072166137,8269.430072166137,-721.2792550520801,-721.2792550520801,-721.2792550520801,135.66463114578983,135.66463114578983,135.66463114578983,-856.94388619787,-856.94388619787,-856.94388619787,0.0,0.0,0.0,7548.150817114057
2023-06-20,8277.000536988917,6942.000828150859,8323.77828073469,8277.000536988917,8277.000536988917,-657.4203525264942,-657.4203525264942,-657.4203525264942,201.03915771961425,201.03915771961425,201.03915771961425,-858.4595102461083,-858.4595102461083,-858.4595102461083,0.0,0.0,0.0,7619.580184462423
2023-06-21,8284.571001811695,6969.865137952401,8357.900535095741,8284.571001811695,8284.571001811695,-626.8200145025098,-626.8200145025098,-626.8200145025098,233.47138643706901,233.47138643706901,233.47138643706901,-860.2914009395786,-860.2914009395786,-860.2914009395786,0.0,0.0,0.0,7657.750987309186
2023-06-22,8292.141466634474,6951.941182548989,8314.525464903903,8292.141466634474,8292.141466634474,-643.8314036651391,-643.8314036651391,-643.8314036651391,218.76751542549164,218.76751542549164,218.76751542549164,-862.5989190906306,-862.5989190906306,-862.5989190906306,0.0,0.0,0.0,7648.3100629693345
2023-06-25,8314.85286110281,6856.109885714229,8263.15910500743,8314.85286110281,8314.85286110281,-764.5933340644158,-764.5933340644158,-764.5933340644158,108.83944472873226,108.83944472873226,108.83944472873226,-873.4327787931479,-873.4327787931479,-873.4327787931479,0.0,0.0,0.0,7550.2595270383945
2023-06-26,8322.42332592559,6901.434116286374,8243.97382782642,8322.42332592559,8322.42332592559,-742.8435152727868,-742.8435152727868,-742.8435152727868,135.66463114597488,135.66463114597488,135.66463114597488,-878.5081464187618,-878.5081464187618,-878.5081464187618,0.0,0.0,0.0,7579.579810652804
2023-06-27,8329.993790748369,6993.654700998253,8311.806486556326,8329.993790748369,8329.993790748369,-683.2585150383936,-683.2585150383936,-683.2585150383936,201.03915771987565,201.03915771987565,201.03915771987565,-884.2976727582693,-884.2976727582693,-884.2976727582693,0.0,0.0,0.0,7646.735275709975
2023-06-28,8337.564255571147,6945.699263451352,8302.43550708826,8337.564255571147,8337.564255571147,-657.2621337517317,-657.2621337517317,-657.2621337517317,233.4713864358206,233.4713864358206,233.4713864358206,-890.7335201875522,-890.7335201875522,-890.7335201875522,0.0,0.0,0.0,7680.302121819415
2023-06-29,8345.134720393928,6963.3175290094,8370.255968087322,8345.134720393928,8345.134720393928,-678.945234862452,-678.945234862452,-678.945234862452,218.76751542500628,218.76751542500628,218.76751542500628,-897.7127502874581,-897.7127502874581,-897.7127502874581,0.0,0.0,0.0,7666.189485531476
2023-07-02,8367.846114862265,6862.7493439825985,8178.19802869342,8367.846114862265,8367.846114862265,-811.590157952317,-811.590157952317,-811.590157952317,108.83944472982888,108.83944472982888,108.83944472982888,-920.4296026821457,-920.4296026821457,-920.4296026821457,0.0,0.0,0.0,7556.255956909948
2023-07-04,8382.987044507823,6959.953489159933,8315.224425776023,8382.987044507823,8382.987044507823,-734.1375163146338,-734.1375163146338,-734.1375163146338,201.0391577211523,201.0391577211523,201.0391577211523,-935.1766740357859,-935.1766740357859,-935.1766740357859,0.0,0.0,0.0,7648.849528193189
2023-07-05,8390.557509330602,6973.007895572001,8367.715311547543,8390.557509330602,8390.557509330602,-708.3203059450635,-708.3203059450635,-708.3203059450635,233.47138643648358,233.47138643648358,233.47138643648358,-941.7916923815471,-941.7916923815471,-941.7916923815471,0.0,0.0,0.0,7682.237203385538
2023-07-06,8398.12797415338,7071.745004068962,8435.028285974286,8398.12797415338,8398.12797415338,-728.837213637955,-728.837213637955,-728.837213637955,218.76751542452075,218.76751542452075,218.76751542452075,-947.6047290624755,-947.6047290624755,-947.6047290624755,0.0,0.0,0.0,7669.290760515425
2023-07-09,8420.839368621717,6848.62450899577,8239.802345767748,8420.839368621717,8420.839368621717,-849.2777841170096,-849.2777841170096,-849.2777841170096,108.83944473092548,108.83944473092548,108.83944473092548,-958.1172288479352,-958.1172288479352,-958.1172288479352,0.0,0.0,0.0,7571.561584504707
2023-07-10,8428.409833444497,6923.8814854017255,8314.604905570173,8428.409833444497,8428.409833444497,-823.0152761526315,-823.0152761526315,-823.0152761526315,135.6646311452627,135.6646311452627,135.6646311452627,-958.6799072978943,-958.6799072978943,-958.6799072978943,0.0,0.0,0.0,7605.394557291866
2023-07-11,8435.980298267275,6970.382220643032,8346.523004532219,8435.980298267275,8435.980298267275,-756.4680590380507,-756.4680590380507,-756.4680590380507,201.0391577187311,201.0391577187311,201.0391577187311,-957.5072167567819,-957.5072167567819,-957.5072167567819,0.0,0.0,0.0,7679.512239229225
2023-07-12,8448.383016844859,7022.932057378756,8449.038657480605,8448.383016844859,8448.383016844859,-721.0074679740706,-721.0074679740706,-721.0074679740706,233.47138643714663,233.47138643714663,233.47138643714663,-954.4788544112171,-954.4788544112171,-954.4788544112171,0.0,0.0,0.0,7727.375548870788
2023-07-13,8460.785735422443,6995.0725812193905,8438.126022750239,8460.785735422443,8460.785735422443,-730.7361775903044,-730.7361775903044,-730.7361775903044,218.76751542470853,218.76751542470853,218.76751542470853,-949.5036930150128,-949.5036930150128,-949.5036930150128,0.0,0.0,0.0,7730.049557832139
2023-07-16,8497.993891155194,6997.730849401865,8414.26697023879,8497.993891155194,8497.993891155194,-813.6073405736067,-813.6073405736067,-813.6073405736067,108.83944473131228,108.83944473131228,108.83944473131228,-922.446785304919,-922.446785304919,-922.446785304919,0.0,0.0,0.0,7684.3865505815875
2023-07-17,8510.396609732778,7037.713122031713,8416.476005274699,8510.396609732778,8510.396609732778,-773.7222255271517,-773.7222255271517,-773.7222255271517,135.66463114561665,135.66463114561665,135.66463114561665,-909.3868566727682,-909.3868566727682,-909.3868566727682,0.0,0.0,0.0,7736.674384205626
2023-07-18,8522.79932831036,7112.474296674493,8565.88931610572,8522.79932831036,8522.79932831036,-693.341071829603,-693.341071829603,-693.341071829603,201.03915772000772,201.03915772000772,201.03915772000772,-894.3802295496109,-894.3802295496109,-894.3802295496109,0.0,0.0,0.0,7829.458256480758
2023-07-19,8535.202046887944,7221.427080853938,8600.149008741198,8535.202046887944,8535.202046887944,-644.0385405749638,-644.0385405749638,-644.0385405749638,233.47138643655444,233.47138643655444,233.47138643655444,-877.5099270115181,-877.5099270115181,-877.5099270115181,0.0,0.0,0.0,7891.16350631298
2023-07-20,8547.604765465529,7225.4202720212415,8576.376480727995,8547.604765465529,8547.604765465529,-640.1129472894069,-640.1129472894069,-640.1129472894069,218.767515424223,218.767515424223,218.767515424223,-858.8804627136298,-858.8804627136298,-858.8804627136298,0.0,0.0,0.0,7907.491818176121
2023-07-23,8584.812921198278,7182.331950803155,8589.21274407657,8584.812921198278,8584.812921198278,-684.8827573625499,-684.8827573625499,-684.8827573625499,108.83944472725925,108.83944472725925,108.83944472725925,-793.7222020898091,-793.7222020898091,-793.7222020898091,0.0,0.0,0.0,7899.930163835728
2023-07-24,8597.215639775863,7291.289343965842,8639.290916350858,8597.215639775863,8597.215639775863,-633.7263891768014,-633.7263891768014,-633.7263891768014,135.66463114580165,135.66463114580165,135.66463114580165,-769.391020322603,-769.391020322603,-769.391020322603,0.0,0.0,0.0,7963.489250599061
2023-07-25,8609.618358353446,7304.0975637952215,8723.541552259676,8609.618358353446,8609.618358353446,-542.9632191731365,-542.9632191731365,-542.9632191731365,201.03915771943554,201.03915771943554,201.03915771943554,-744.0023768925719,-744.0023768925719,-744.0023768925719,0.0,0.0,0.0,8066.65513918031
2023-07-26,8622.021076931029,7439.340765329771,8830.87675545038,8622.021076931029,8622.021076931029,-484.23037704419903,-484.23037704419903,-484.23037704419903,233.471386435306,233.471386435306,233.471386435306,-717.7017634795052,-717.7017634795052,-717.7017634795052,0.0,0.0,0.0,8137.790699886829
2023-07-27,8634.423795508612,7479.055238348683,8844.770576079132,8634.423795508612,8634.423795508612,-471.8591422384496,-471.8591422384496,-471.8591422384496,218.76751542533313,218.76751542533313,218.76751542533313,-690.6266576637827,-690.6266576637827,-690.6266576637827,0.0,0.0,0.0,8162.564653270162
2023-07-30,8671.631951241361,7461.626948993671,8859.966462888657,8671.631951241361,8671.631951241361,-497.1001971700189,-497.1001971700189,-497.1001971700189,108.83944472835591,108.83944472835591,108.83944472835591,-605.9396418983746,-605.9396418983746,-605.9396418983746,0.0,0.0,0.0,8174.531754071342
2023-07-31,8684.034669818946,7530.5613710758835,8975.361771577334,8684.034669818946,8684.034669818946,-441.20643971994383,-441.20643971994383,-441.20643971994383,135.66463114615556,135.66463114615556,135.66463114615556,-576.8710708660994,-576.8710708660994,-576.8710708660994,0.0,0.0,0.0,8242.828230099001
2023-08-01,8696.437388396529,7672.49065838545,8994.11730796435,8696.437388396529,8696.437388396529,-346.45473876224577,-346.45473876224577,-346.45473876224577,201.0391577207121,201.0391577207121,201.0391577207121,-547.4938964829579,-547.4938964829579,-547.4938964829579,0.0,0.0,0.0,8349.982649634283
2023-08-02,8708.840106974112,7694.852423875656,9099.21587820991,8708.840106974112,8708.840106974112,-284.3745357990351,-284.3745357990351,-284.3745357990351,233.47138643788062,233.47138643788062,233.47138643788062,-517.8459222369157,-517.8459222369157,-517.8459222369157,0.0,0.0,0.0,8424.465571175077
2023-08-03,8721.242825551697,7711.560776231454,9121.804052049143,8721.242825551697,8721.242825551697,-269.1786893569631,-269.1786893569631,-269.1786893569631,218.76751542325212,218.76751542325212,218.76751542325212,-487.9462047802152,-487.9462047802152,-487.9462047802152,0.0,0.0,0.0,8452.064136194735
2023-08-06,8758.450981284446,7771.580695526237,9149.168849419619,8758.450981284446,8758.450981284446,-287.8391862083259,-287.8391862083259,-287.8391862083259,108.83944472945247,108.83944472945247,108.83944472945247,-396.67863093777845,-396.67863093777845,-396.67863093777845,0.0,0.0,0.0,8470.61179507612
2023-08-07,8770.853699862031,7764.6211174999935,9242.249832463414,8770.853699862031,8770.853699862031,-229.98315238182894,-229.98315238182894,-229.98315238182894,135.66463114508946,135.66463114508946,135.66463114508946,-365.6477835269184,-365.6477835269184,-365.6477835269184,0.0,0.0,0.0,8540.870547480203
2023-08-08,8783.256418439614,7943.111818065832,9371.426421993197,8783.256418439614,8783.256418439614,-133.20842890635916,-133.20842890635916,-133.20842890635916,201.03915772013983,201.03915772013983,201.03915772013983,-334.247586626499,-334.247586626499,-334.247586626499,0.0,0.0,0.0,8650.047989533256
2023-08-09,8795.659137017197,8054.076036547121,9460.127376312936,8795.659137017197,8795.659137017197,-68.96149517747958,-68.96149517747958,-68.96149517747958,233.47138643537687,233.47138643537687,233.47138643537687,-302.4328816128564,-302.4328816128564,-302.4328816128564,0.0,0.0,0.0,8726.697641839717
2023-08-10,8808.06185559478,8052.84670464846,9487.780826723627,8808.06185559478,8808.06185559478,-51.39228192967782,-51.39228192967782,-51.39228192967782,218.76751542436224,218.76751542436224,218.76751542436224,-270.15979735404005,-270.15979735404005,-270.15979735404005,0.0,0.0,0.0,8756.669573665102
2023-08-16,8882.47816706028,8401.361663967582,9675.220821686149,8882.47816706028,8882.47816706028,167.94881051810066,167.94881051810066,167.94881051810066,233.47138643795142,233.47138643795142,233.47138643795142,-65.52257591985082,-65.52257591985082,-65.52257591985082,0.0,0.0,0.0,9050.426977578381
2023-08-17,8894.880885313056,8382.000067010586,9719.364932936203,8894.880885313056,8894.880885313056,189.10348430893774,189.10348430893774,189.10348430893774,218.76751542547237,218.76751542547237,218.76751542547237,-29.66403111653463,-29.66403111653463,-29.66403111653463,0.0,0.0,0.0,9083.984369621994
2023-08-20,8932.089040071378,8416.666949883369,9810.199740426526,8932.089040071378,8932.089040071378,188.5182259085286,188.5182259085286,188.5182259085286,108.83944472791585,108.83944472791585,108.83944472791585,79.67878118061277,79.67878118061277,79.67878118061277,0.0,0.0,0.0,9120.607265979907
2023-08-21,8944.491758324151,8519.018948220903,9924.434994757761,8944.491758324151,8944.491758324151,251.98676213555058,251.98676213555058,251.98676213555058,135.66463114579727,135.66463114579727,135.66463114579727,116.3221309897533,116.3221309897533,116.3221309897533,0.0,0.0,0.0,9196.478520459701
2023-08-22,8956.894476576925,8629.821678979004,10016.483557060343,8956.894476576925,8956.894476576925,353.86174094094633,353.86174094094633,353.86174094094633,201.03915771982912,201.03915771982912,201.03915771982912,152.82258322111733,152.82258322111733,152.82258322111733,0.0,0.0,0.0,9310.756217517872
2023-08-23,8969.2971948297,8725.018920979503,10058.44668670819,8969.2971948297,8969.2971948297,422.48627160155723,422.48627160155723,422.48627160155723,233.471386436703,233.471386436703,233.471386436703,189.01488516485432,189.01488516485432,189.01488516485432,0.0,0.0,0.0,9391.783466431258
2023-08-24,8981.699913082473,8711.308238291002,10136.726277494608,8981.699913082473,8981.699913082473,443.492341191877,443.492341191877,443.492341191877,218.76751542498693,218.76751542498693,218.76751542498693,224.7248257668901,224.7248257668901,224.7248257668901,0.0,0.0,0.0,9425.19225427435
2023-08-27,9018.908067840795,8758.196950573903,10169.11890688206,9018.908067840795,9018.908067840795,436.0122400631552,436.0122400631552,436.0122400631552,108.83944472759276,108.83944472759276,108.83944472759276,327.1727953355625,327.1727953355625,327.1727953355625,0.0,0.0,0.0,9454.92030790395
2023-08-28,9031.310786093569,8828.666643146564,10201.666688740546,9031.310786093569,9031.310786093569,494.84686197983126,494.84686197983126,494.84686197983126,135.66463114473123,135.66463114473123,135.66463114473123,359.18223083510014,359.18223083510014,359.18223083510014,0.0,0.0,0.0,9526.1576480734
2023-08-29,9043.713504346342,8986.553363778597,10364.993805219405,9043.713504346342,9043.713504346342,590.8957203058218,590.8957203058218,590.8957203058218,201.03915772110565,201.03915772110565,201.03915772110565,389.8565625847161,389.8565625847161,389.8565625847161,0.0,0.0,0.0,9634.609224652164
2023-08-30,9056.116222599116,8995.07009348691,10446.182581357889,9056.116222599116,9056.116222599116,652.5320872671163,652.5320872671163,652.5320872671163,233.47138643736605,233.47138643736605,233.47138643736605,419.0607008297501,419.0607008297501,419.0607008297501,0.0,0.0,0.0,9708.648309866232
